PASSENGERS,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME
199,American Airlines Inc.,13342,MKE,"Milwaukee, WI",11278,DCA,"Washington, DC"
199,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",14107,PHX,"Phoenix, AZ"
199,Delta Air Lines Inc.,15304,TPA,"Tampa, FL",11433,DTW,"Detroit, MI"
199,Envoy Air,10721,BOS,"Boston, MA",11193,CVG,"Cincinnati, OH"
199,JetBlue Airways,12478,JFK,"New York, NY",13342,MKE,"Milwaukee, WI"
199,Republic Airline,13303,MIA,"Miami, FL",14576,ROC,"Rochester, NY"
199,Republic Airline,14122,PIT,"Pittsburgh, PA",14100,PHL,"Philadelphia, PA"
199,SkyWest Airlines Inc.,11433,DTW,"Detroit, MI",12339,IND,"Indianapolis, IN"
199,Southwest Airlines Co.,12954,LGB,"Long Beach, CA",11109,COS,"Colorado Springs, CO"
199,Southwest Airlines Co.,13198,MCI,"Kansas City, MO",14679,SAN,"San Diego, CA"
199,Spirit Air Lines,13303,MIA,"Miami, FL",11057,CLT,"Charlotte, NC"
199,Sun Country Airlines d/b/a MN Airlines,13487,MSP,"Minneapolis, MN",11066,CMH,"Columbus, OH"
199,United Air Lines Inc.,11292,DEN,"Denver, CO",13198,MCI,"Kansas City, MO"
199,United Air Lines Inc.,12266,IAH,"Houston, TX",13198,MCI,"Kansas City, MO"
199,United Air Lines Inc.,14027,PBI,"West Palm Beach/Palm Beach, FL",13930,ORD,"Chicago, IL"
200,Alaska Airlines Inc.,12523,JNU,"Juneau, AK",15991,YAK,"Yakutat, AK"
200,American Airlines Inc.,11057,CLT,"Charlotte, NC",11298,DFW,"Dallas/Fort Worth, TX"
200,American Airlines Inc.,13303,MIA,"Miami, FL",14107,PHX,"Phoenix, AZ"
200,Bering Air Inc.,13873,OME,"Nome, AK",15245,TLA,"Teller, AK"
200,Cape Air,10620,BIL,"Billings, MT",11879,GDV,"Glendive, MT"
200,Republic Airline,14122,PIT,"Pittsburgh, PA",13303,MIA,"Miami, FL"
200,SkyWest Airlines Inc.,11292,DEN,"Denver, CO",11775,FSD,"Sioux Falls, SD"
200,SkyWest Airlines Inc.,13230,MDT,"Harrisburg, PA",13930,ORD,"Chicago, IL"
200,SkyWest Airlines Inc.,14524,RIC,"Richmond, VA",13487,MSP,"Minneapolis, MN"
200,SkyWest Airlines Inc.,14771,SFO,"San Francisco, CA",10157,ACV,"Arcata/Eureka, CA"
200,United Air Lines Inc.,11996,GSP,"Greer, SC",13930,ORD,"Chicago, IL"
200,United Air Lines Inc.,13930,ORD,"Chicago, IL",15380,TVC,"Traverse City, MI"
200,United Air Lines Inc.,14685,SAV,"Savannah, GA",13930,ORD,"Chicago, IL"
200,United Air Lines Inc.,14843,SJU,"San Juan, PR",11618,EWR,"Newark, NJ"
201,Delta Air Lines Inc.,14696,SBN,"South Bend, IN",11996,GSP,"Greer, SC"
201,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",14908,SNA,"Santa Ana, CA"
201,Endeavor Air Inc.,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA"
201,Envoy Air,11193,CVG,"Cincinnati, OH",10721,BOS,"Boston, MA"
201,Frontier Airlines Inc.,10994,CHS,"Charleston, SC",14100,PHL,"Philadelphia, PA"
201,Frontier Airlines Inc.,11292,DEN,"Denver, CO",14635,RSW,"Fort Myers, FL"
201,Republic Airline,11618,EWR,"Newark, NJ",15016,STL,"St. Louis, MO"
201,Republic Airline,12323,ILM,"Wilmington, NC",13303,MIA,"Miami, FL"
201,Republic Airline,13303,MIA,"Miami, FL",10792,BUF,"Buffalo, NY"
201,Republic Airline,15016,STL,"St. Louis, MO",11618,EWR,"Newark, NJ"
201,SkyWest Airlines Inc.,10279,AMA,"Amarillo, TX",11298,DFW,"Dallas/Fort Worth, TX"
201,"Southern Airways Express, dba Mokulele Airlines",15016,STL,"St. Louis, MO",15454,UIN,"Quincy, IL"
201,Southwest Airlines Co.,12264,IAD,"Washington, DC",13232,MDW,"Chicago, IL"
201,Spirit Air Lines,15027,STX,"Christiansted, VI",11697,FLL,"Fort Lauderdale, FL"
201,United Air Lines Inc.,11618,EWR,"Newark, NJ",14635,RSW,"Fort Myers, FL"
201,United Air Lines Inc.,14771,SFO,"San Francisco, CA",12982,LIH,"Lihue, HI"
202,American Airlines Inc.,11057,CLT,"Charlotte, NC",11252,DAB,"Daytona Beach, FL"
202,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",14869,SLC,"Salt Lake City, UT"
202,Frontier Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14492,RDU,"Raleigh/Durham, NC"
202,Frontier Airlines Inc.,13204,MCO,"Orlando, FL",13871,OMA,"Omaha, NE"
202,Frontier Airlines Inc.,14635,RSW,"Fort Myers, FL",13342,MKE,"Milwaukee, WI"
202,NEW PACIFIC AIRLINES,13891,ONT,"Ontario, CA",14570,RNO,"Reno, NV"
202,PSA Airlines Inc.,15249,TLH,"Tallahassee, FL",11278,DCA,"Washington, DC"
202,Republic Airline,10397,ATL,"Atlanta, GA",14100,PHL,"Philadelphia, PA"
202,Republic Airline,12264,IAD,"Washington, DC",10994,CHS,"Charleston, SC"
202,Republic Airline,14100,PHL,"Philadelphia, PA",10397,ATL,"Atlanta, GA"
202,Spirit Air Lines,15304,TPA,"Tampa, FL",11298,DFW,"Dallas/Fort Worth, TX"
202,United Air Lines Inc.,13930,ORD,"Chicago, IL",12264,IAD,"Washington, DC"
202,United Air Lines Inc.,14771,SFO,"San Francisco, CA",12264,IAD,"Washington, DC"
203,Alaska Airlines Inc.,14747,SEA,"Seattle, WA",13891,ONT,"Ontario, CA"
203,American Airlines Inc.,11995,GSO,"Greensboro/High Point, NC",11057,CLT,"Charlotte, NC"
203,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13930,ORD,"Chicago, IL",13543,MWA,"Marion/Herrin, IL"
203,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN"
203,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",10994,CHS,"Charleston, SC"
203,Envoy Air,11298,DFW,"Dallas/Fort Worth, TX",12448,JAN,"Jackson/Vicksburg, MS"
203,Frontier Airlines Inc.,12889,LAS,"Las Vegas, NV",11057,CLT,"Charlotte, NC"
203,Frontier Airlines Inc.,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN"
203,Frontier Airlines Inc.,14107,PHX,"Phoenix, AZ",11433,DTW,"Detroit, MI"
203,Grant Aviation,10551,BET,"Bethel, AK",12853,KWN,"Quinhagak, AK"
203,Grant Aviation,12195,HPB,"Hooper Bay, AK",10551,BET,"Bethel, AK"
203,Republic Airline,13367,MLI,"Moline, IL",13930,ORD,"Chicago, IL"
203,Republic Airline,14576,ROC,"Rochester, NY",13303,MIA,"Miami, FL"
203,SkyWest Airlines Inc.,13485,MSN,"Madison, WI",13487,MSP,"Minneapolis, MN"
203,Southwest Airlines Co.,12954,LGB,"Long Beach, CA",14057,PDX,"Portland, OR"
203,Spirit Air Lines,11697,FLL,"Fort Lauderdale, FL",13204,MCO,"Orlando, FL"
203,United Air Lines Inc.,11603,EUG,"Eugene, OR",12892,LAX,"Los Angeles, CA"
203,United Air Lines Inc.,11618,EWR,"Newark, NJ",14843,SJU,"San Juan, PR"
203,United Air Lines Inc.,12264,IAD,"Washington, DC",14771,SFO,"San Francisco, CA"
203,United Air Lines Inc.,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL"
204,Alaska Airlines Inc.,10299,ANC,"Anchorage, AK",14709,SCC,"Deadhorse, AK"
204,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14747,SEA,"Seattle, WA"
204,Breeze Aviation Group DBA  Breeze,13198,MCI,"Kansas City, MO",14100,PHL,"Philadelphia, PA"
204,Breeze Aviation Group DBA  Breeze,14524,RIC,"Richmond, VA",10994,CHS,"Charleston, SC"
204,Endeavor Air Inc.,11433,DTW,"Detroit, MI",10529,BDL,"Hartford, CT"
204,Envoy Air,12992,LIT,"Little Rock, AR",11298,DFW,"Dallas/Fort Worth, TX"
204,SkyWest Airlines Inc.,12951,LFT,"Lafayette, LA",12266,IAH,"Houston, TX"
204,Southwest Airlines Co.,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO"
204,United Air Lines Inc.,14122,PIT,"Pittsburgh, PA",14771,SFO,"San Francisco, CA"
204,United Air Lines Inc.,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA"
205,Alaska Airlines Inc.,14747,SEA,"Seattle, WA",12266,IAH,"Houston, TX"
205,Breeze Aviation Group DBA  Breeze,14100,PHL,"Philadelphia, PA",13198,MCI,"Kansas City, MO"
205,Delta Air Lines Inc.,11996,GSP,"Greer, SC",14696,SBN,"South Bend, IN"
205,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",12266,IAH,"Houston, TX"
205,Delta Air Lines Inc.,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA"
205,Delta Air Lines Inc.,14696,SBN,"South Bend, IN",14771,SFO,"San Francisco, CA"
205,Endeavor Air Inc.,10781,BTR,"Baton Rouge, LA",10397,ATL,"Atlanta, GA"
205,Envoy Air,13487,MSP,"Minneapolis, MN",11298,DFW,"Dallas/Fort Worth, TX"
205,Envoy Air,13930,ORD,"Chicago, IL",15380,TVC,"Traverse City, MI"
205,Frontier Airlines Inc.,11193,CVG,"Cincinnati, OH",14107,PHX,"Phoenix, AZ"
205,Frontier Airlines Inc.,12339,IND,"Indianapolis, IN",13204,MCO,"Orlando, FL"
205,Republic Airline,14122,PIT,"Pittsburgh, PA",13930,ORD,"Chicago, IL"
205,SkyWest Airlines Inc.,10333,APN,"Alpena, MI",11433,DTW,"Detroit, MI"
205,"Southern Airways Express, dba Mokulele Airlines",14689,SBA,"Santa Barbara, CA",14967,SQL,"San Carlos, CA"
205,Southwest Airlines Co.,12339,IND,"Indianapolis, IN",10423,AUS,"Austin, TX"
205,Spirit Air Lines,13577,MYR,"Myrtle Beach, SC",10158,ACY,"Atlantic City, NJ"
205,United Air Lines Inc.,11292,DEN,"Denver, CO",13198,MCI,"Kansas City, MO"
205,United Air Lines Inc.,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ"
205,United Air Lines Inc.,13930,ORD,"Chicago, IL",11433,DTW,"Detroit, MI"
205,United Air Lines Inc.,14193,PNS,"Pensacola, FL",13930,ORD,"Chicago, IL"
205,United Air Lines Inc.,14635,RSW,"Fort Myers, FL",11042,CLE,"Cleveland, OH"
205,United Air Lines Inc.,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA"
206,Alaska Airlines Inc.,15991,YAK,"Yakutat, AK",10926,CDV,"Cordova, AK"
206,Allegiant Air,15154,TCM,"Tacoma, WA",14533,RIV,"Riverside, CA"
206,American Airlines Inc.,13495,MSY,"New Orleans, LA",14107,PHX,"Phoenix, AZ"
206,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",10721,BOS,"Boston, MA"
206,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",10713,BOI,"Boise, ID"
206,Endeavor Air Inc.,11066,CMH,"Columbus, OH",11433,DTW,"Detroit, MI"
206,Republic Airline,10397,ATL,"Atlanta, GA",12124,HHH,"Hilton Head, SC"
206,Republic Airline,14100,PHL,"Philadelphia, PA",14122,PIT,"Pittsburgh, PA"
206,Republic Airline,14321,PWM,"Portland, ME",12953,LGA,"New York, NY"
206,Republic Airline,15919,XNA,"Fayetteville, AR",13303,MIA,"Miami, FL"
206,Southwest Airlines Co.,13930,ORD,"Chicago, IL",14635,RSW,"Fort Myers, FL"
206,Spirit Air Lines,14635,RSW,"Fort Myers, FL",10397,ATL,"Atlanta, GA"
207,American Airlines Inc.,12451,JAX,"Jacksonville, FL",14107,PHX,"Phoenix, AZ"
207,American Airlines Inc.,13495,MSY,"New Orleans, LA",11298,DFW,"Dallas/Fort Worth, TX"
207,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11259,DAL,"Dallas, TX"
207,Envoy Air,11278,DCA,"Washington, DC",10994,CHS,"Charleston, SC"
207,Envoy Air,11278,DCA,"Washington, DC",13487,MSP,"Minneapolis, MN"
207,Envoy Air,13303,MIA,"Miami, FL",11042,CLE,"Cleveland, OH"
207,Envoy Air,13485,MSN,"Madison, WI",13930,ORD,"Chicago, IL"
207,Frontier Airlines Inc.,11193,CVG,"Cincinnati, OH",14492,RDU,"Raleigh/Durham, NC"
207,SkyWest Airlines Inc.,11775,FSD,"Sioux Falls, SD",11292,DEN,"Denver, CO"
207,Spirit Air Lines,11618,EWR,"Newark, NJ",13577,MYR,"Myrtle Beach, SC"
207,Spirit Air Lines,13204,MCO,"Orlando, FL",14730,SDF,"Louisville, KY"
208,American Airlines Inc.,11775,FSD,"Sioux Falls, SD",11057,CLT,"Charlotte, NC"
208,Delta Air Lines Inc.,10792,BUF,"Buffalo, NY",13487,MSP,"Minneapolis, MN"
208,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",13495,MSY,"New Orleans, LA"
208,Envoy Air,15370,TUL,"Tulsa, OK",11298,DFW,"Dallas/Fort Worth, TX"
208,Frontier Airlines Inc.,11042,CLE,"Cleveland, OH",13303,MIA,"Miami, FL"
208,Frontier Airlines Inc.,14107,PHX,"Phoenix, AZ",10397,ATL,"Atlanta, GA"
208,Kenmore Air Harbor,11762,FRD,"Friday Harbor, WA",11588,ESD,"Eastsound, WA"
208,NEW PACIFIC AIRLINES,14570,RNO,"Reno, NV",13891,ONT,"Ontario, CA"
208,Republic Airline,13303,MIA,"Miami, FL",14730,SDF,"Louisville, KY"
208,SkyWest Airlines Inc.,14842,SJT,"San Angelo, TX",11298,DFW,"Dallas/Fort Worth, TX"
208,"Southern Airways Express, dba Mokulele Airlines",11298,DFW,"Dallas/Fort Worth, TX",11531,ELD,"El Dorado, AR"
208,Southwest Airlines Co.,14689,SBA,"Santa Barbara, CA",13796,OAK,"Oakland, CA"
208,United Air Lines Inc.,11618,EWR,"Newark, NJ",14986,SRQ,"Sarasota/Bradenton, FL"
209,American Airlines Inc.,14107,PHX,"Phoenix, AZ",13485,MSN,"Madison, WI"
209,Delta Air Lines Inc.,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC"
209,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN"
209,Delta Air Lines Inc.,11884,GEG,"Spokane, WA",14869,SLC,"Salt Lake City, UT"
209,Delta Air Lines Inc.,13577,MYR,"Myrtle Beach, SC",13487,MSP,"Minneapolis, MN"
209,Endeavor Air Inc.,10529,BDL,"Hartford, CT",11433,DTW,"Detroit, MI"
209,Endeavor Air Inc.,13230,MDT,"Harrisburg, PA",11433,DTW,"Detroit, MI"
209,Envoy Air,13577,MYR,"Myrtle Beach, SC",11298,DFW,"Dallas/Fort Worth, TX"
209,Key Lime Air Corporation,13200,MCK,"McCook, NE",11292,DEN,"Denver, CO"
209,PSA Airlines Inc.,13487,MSP,"Minneapolis, MN",11278,DCA,"Washington, DC"
209,Republic Airline,10792,BUF,"Buffalo, NY",13303,MIA,"Miami, FL"
209,Southwest Airlines Co.,10994,CHS,"Charleston, SC",12191,HOU,"Houston, TX"
210,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN"
210,Delta Air Lines Inc.,12953,LGA,"New York, NY",14635,RSW,"Fort Myers, FL"
210,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV"
210,Delta Air Lines Inc.,14747,SEA,"Seattle, WA",12478,JFK,"New York, NY"
210,Delta Air Lines Inc.,15412,TYS,"Knoxville, TN",10397,ATL,"Atlanta, GA"
210,Envoy Air,14107,PHX,"Phoenix, AZ",13871,OMA,"Omaha, NE"
210,Republic Airline,13303,MIA,"Miami, FL",11066,CMH,"Columbus, OH"
210,Republic Airline,13303,MIA,"Miami, FL",12953,LGA,"New York, NY"
210,SkyWest Airlines Inc.,12339,IND,"Indianapolis, IN",11433,DTW,"Detroit, MI"
210,SkyWest Airlines Inc.,13232,MDW,"Chicago, IL",11433,DTW,"Detroit, MI"
210,SkyWest Airlines Inc.,13930,ORD,"Chicago, IL",11775,FSD,"Sioux Falls, SD"
210,SkyWest Airlines Inc.,14057,PDX,"Portland, OR",14893,SMF,"Sacramento, CA"
210,SkyWest Airlines Inc.,14107,PHX,"Phoenix, AZ",11884,GEG,"Spokane, WA"
210,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,"San Antonio, TX",12206,HRL,"Harlingen/San Benito, TX"
210,United Air Lines Inc.,11433,DTW,"Detroit, MI",11618,EWR,"Newark, NJ"
210,United Air Lines Inc.,11618,EWR,"Newark, NJ",11042,CLE,"Cleveland, OH"
210,United Air Lines Inc.,13930,ORD,"Chicago, IL",10849,BZN,"Bozeman, MT"
210,United Air Lines Inc.,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL"
210,Wright Air Service,11833,FYU,"Fort Yukon, AK",11630,FAI,"Fairbanks, AK"
211,Alaska Airlines Inc.,10299,ANC,"Anchorage, AK",14485,RDB,"Red Dog, AK"
211,Alaska Airlines Inc.,14747,SEA,"Seattle, WA",13487,MSP,"Minneapolis, MN"
211,Delta Air Lines Inc.,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA"
211,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",10721,BOS,"Boston, MA"
211,Endeavor Air Inc.,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC"
211,Envoy Air,14107,PHX,"Phoenix, AZ",10423,AUS,"Austin, TX"
211,Frontier Airlines Inc.,11292,DEN,"Denver, CO",11066,CMH,"Columbus, OH"
211,Frontier Airlines Inc.,14635,RSW,"Fort Myers, FL",11433,DTW,"Detroit, MI"
211,NEW PACIFIC AIRLINES,10299,ANC,"Anchorage, AK",14738,SDP,"Sandpoint, AK"
211,PSA Airlines Inc.,11278,DCA,"Washington, DC",15624,VPS,"Valparaiso, FL"
211,PSA Airlines Inc.,15624,VPS,"Valparaiso, FL",11278,DCA,"Washington, DC"
211,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",10408,ATW,"Appleton, WI"
211,SkyWest Airlines Inc.,14520,RHI,"Rhinelander, WI",13487,MSP,"Minneapolis, MN"
211,Southwest Airlines Co.,11292,DEN,"Denver, CO",14730,SDF,"Louisville, KY"
211,Spirit Air Lines,13495,MSY,"New Orleans, LA",11298,DFW,"Dallas/Fort Worth, TX"
211,United Air Lines Inc.,12264,IAD,"Washington, DC",14986,SRQ,"Sarasota/Bradenton, FL"
212,American Airlines Inc.,13244,MEM,"Memphis, TN",11057,CLT,"Charlotte, NC"
212,American Airlines Inc.,13303,MIA,"Miami, FL",11042,CLE,"Cleveland, OH"
212,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH"
212,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",11433,DTW,"Detroit, MI"
212,Envoy Air,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ"
212,Envoy Air,14492,RDU,"Raleigh/Durham, NC",13930,ORD,"Chicago, IL"
212,Republic Airline,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL"
212,SkyWest Airlines Inc.,13487,MSP,"Minneapolis, MN",13485,MSN,"Madison, WI"
212,"Southern Airways Express, dba Mokulele Airlines",12173,HNL,"Honolulu, HI",13109,LUP,"Kalaupapa, HI"
212,Southwest Airlines Co.,13204,MCO,"Orlando, FL",12448,JAN,"Jackson/Vicksburg, MS"
212,Southwest Airlines Co.,14683,SAT,"San Antonio, TX",13198,MCI,"Kansas City, MO"
212,Sun Country Airlines d/b/a MN Airlines,11973,GPT,"Gulfport/Biloxi, MS",12451,JAX,"Jacksonville, FL"
212,Sun Country Airlines d/b/a MN Airlines,11973,GPT,"Gulfport/Biloxi, MS",12884,LAN,"Lansing, MI"
212,Sun Country Airlines d/b/a MN Airlines,12884,LAN,"Lansing, MI",11973,GPT,"Gulfport/Biloxi, MS"
212,United Air Lines Inc.,12889,LAS,"Las Vegas, NV",12266,IAH,"Houston, TX"
212,United Air Lines Inc.,13264,MFR,"Medford, OR",14771,SFO,"San Francisco, CA"
212,United Air Lines Inc.,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL"
213,American Airlines Inc.,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX"
213,Delta Air Lines Inc.,13577,MYR,"Myrtle Beach, SC",11433,DTW,"Detroit, MI"
213,Frontier Airlines Inc.,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY"
213,Frontier Airlines Inc.,10397,ATL,"Atlanta, GA",14843,SJU,"San Juan, PR"
213,Frontier Airlines Inc.,10821,BWI,"Baltimore, MD",14107,PHX,"Phoenix, AZ"
213,Frontier Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",11292,DEN,"Denver, CO"
213,Hawaiian Airlines Inc.,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY"
213,Spirit Air Lines,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA"
213,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,"Bedford, MA",10792,BUF,"Buffalo, NY"
213,United Air Lines Inc.,11109,COS,"Colorado Springs, CO",11292,DEN,"Denver, CO"
213,United Air Lines Inc.,13198,MCI,"Kansas City, MO",14771,SFO,"San Francisco, CA"
214,Endeavor Air Inc.,11433,DTW,"Detroit, MI",13230,MDT,"Harrisburg, PA"
214,Frontier Airlines Inc.,13891,ONT,"Ontario, CA",11298,DFW,"Dallas/Fort Worth, TX"
214,Frontier Airlines Inc.,14492,RDU,"Raleigh/Durham, NC",14100,PHL,"Philadelphia, PA"
214,Frontier Airlines Inc.,14635,RSW,"Fort Myers, FL",11292,DEN,"Denver, CO"
214,Frontier Airlines Inc.,15304,TPA,"Tampa, FL",12391,ISP,"Islip, NY"
214,PSA Airlines Inc.,11278,DCA,"Washington, DC",14122,PIT,"Pittsburgh, PA"
214,Republic Airline,13930,ORD,"Chicago, IL",11996,GSP,"Greer, SC"
214,"Southern Airways Express, dba Mokulele Airlines",10557,BFD,"Bradford, PA",12264,IAD,"Washington, DC"
214,Southwest Airlines Co.,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI"
214,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",11066,CMH,"Columbus, OH"
214,Spirit Air Lines,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL"
214,United Air Lines Inc.,10994,CHS,"Charleston, SC",12266,IAH,"Houston, TX"
214,United Air Lines Inc.,14771,SFO,"San Francisco, CA",10397,ATL,"Atlanta, GA"
215,Compagnie Natl Air France,12478,JFK,"New York, NY",12266,IAH,"Houston, TX"
215,Delta Air Lines Inc.,11433,DTW,"Detroit, MI",11697,FLL,"Fort Lauderdale, FL"
215,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",10792,BUF,"Buffalo, NY"
215,Endeavor Air Inc.,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN"
215,Frontier Airlines Inc.,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL"
215,Frontier Airlines Inc.,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA"
215,GoJet Airlines LLC d/b/a United Express,12264,IAD,"Washington, DC",14122,PIT,"Pittsburgh, PA"
215,PSA Airlines Inc.,10980,CHA,"Chattanooga, TN",11057,CLT,"Charlotte, NC"
215,Southwest Airlines Co.,11066,CMH,"Columbus, OH",12191,HOU,"Houston, TX"
215,Sun Country Airlines d/b/a MN Airlines,10529,BDL,"Hartford, CT",15412,TYS,"Knoxville, TN"
215,Sun Country Airlines d/b/a MN Airlines,12451,JAX,"Jacksonville, FL",11973,GPT,"Gulfport/Biloxi, MS"
215,United Air Lines Inc.,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL"
215,United Air Lines Inc.,14635,RSW,"Fort Myers, FL",12266,IAH,"Houston, TX"
216,American Airlines Inc.,14100,PHL,"Philadelphia, PA",13303,MIA,"Miami, FL"
216,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ"
216,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR"
216,Frontier Airlines Inc.,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV"
216,Frontier Airlines Inc.,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ"
216,GoJet Airlines LLC d/b/a United Express,11618,EWR,"Newark, NJ",11995,GSO,"Greensboro/High Point, NC"
216,Grant Aviation,10551,BET,"Bethel, AK",12195,HPB,"Hooper Bay, AK"
216,Grant Aviation,12779,KPN,"Kipnuk, AK",10551,BET,"Bethel, AK"
216,Republic Airline,11996,GSP,"Greer, SC",13930,ORD,"Chicago, IL"
216,SkyWest Airlines Inc.,11433,DTW,"Detroit, MI",15380,TVC,"Traverse City, MI"
216,Southwest Airlines Co.,14831,SJC,"San Jose, CA",14869,SLC,"Salt Lake City, UT"
216,United Air Lines Inc.,12266,IAH,"Houston, TX",14122,PIT,"Pittsburgh, PA"
217,American Airlines Inc.,11057,CLT,"Charlotte, NC",14986,SRQ,"Sarasota/Bradenton, FL"
217,Bering Air Inc.,13970,OTZ,"Kotzebue, AK",14102,PHO,"Point Hope, AK"
217,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",13204,MCO,"Orlando, FL"
217,Envoy Air,11298,DFW,"Dallas/Fort Worth, TX",13487,MSP,"Minneapolis, MN"
217,Frontier Airlines Inc.,12391,ISP,"Islip, NY",14492,RDU,"Raleigh/Durham, NC"
217,Frontier Airlines Inc.,13303,MIA,"Miami, FL",14100,PHL,"Philadelphia, PA"
217,PSA Airlines Inc.,14100,PHL,"Philadelphia, PA",14193,PNS,"Pensacola, FL"
217,Republic Airline,11278,DCA,"Washington, DC",11481,ECP,"Panama City, FL"
217,SkyWest Airlines Inc.,11122,CPR,"Casper, WY",11292,DEN,"Denver, CO"
217,United Air Lines Inc.,12892,LAX,"Los Angeles, CA",12264,IAD,"Washington, DC"
217,United Air Lines Inc.,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV"
217,United Air Lines Inc.,14771,SFO,"San Francisco, CA",12264,IAD,"Washington, DC"
218,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",11481,ECP,"Panama City, FL"
218,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",14696,SBN,"South Bend, IN"
218,Delta Air Lines Inc.,14908,SNA,"Santa Ana, CA",13487,MSP,"Minneapolis, MN"
218,Envoy Air,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL"
218,Envoy Air,11618,EWR,"Newark, NJ",13303,MIA,"Miami, FL"
218,Envoy Air,13487,MSP,"Minneapolis, MN",11278,DCA,"Washington, DC"
218,GoJet Airlines LLC d/b/a United Express,14108,PIA,"Peoria, IL",13930,ORD,"Chicago, IL"
218,Republic Airline,11066,CMH,"Columbus, OH",13303,MIA,"Miami, FL"
218,Republic Airline,13303,MIA,"Miami, FL",14122,PIT,"Pittsburgh, PA"
218,Southwest Airlines Co.,14057,PDX,"Portland, OR",12954,LGB,"Long Beach, CA"
218,United Air Lines Inc.,11292,DEN,"Denver, CO",14986,SRQ,"Sarasota/Bradenton, FL"
218,United Air Lines Inc.,13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN"
219,Alaska Airlines Inc.,13891,ONT,"Ontario, CA",14747,SEA,"Seattle, WA"
